ufcstats_id,first_name,last_name,full_name,nickname,height,weight,reach,stance,wins,losses,draws,date_of_birth,sig_strikes_landed_per_minute,sig_strike_accuracy,sig_strikes_absorbed_per_minute,sig_strike_defence,avg_takedowns_per_15_minutes,takedown_accuracy,takedown_defence,avg_submission_attempts_per_15_minutes
269d103c96a4c3a5,Kenji,Arai,Kenji Arai,,"5' 10""",145,--,Southpaw,15,15,5,"Oct 05, 1979",8.79,27,10.29,39,0.0,0,0,0.0
73ef22f25d0f70e2,Romie,Aram,Romie Aram,,"5' 10""",170,--,Orthodox,7,1,0,"Dec 02, 1977",1.8,35,2.83,50,2.5,62,83,0.0
71002dbc1743b9a7,Felipe,Arantes,Felipe Arantes,Sertanejo,"5' 8""",135,73,Orthodox,18,10,1 (2 NC),"Feb 09, 1988",2.37,45,2.66,64,0.93,47,41,0.7
dbea8c1cb327ab3d,Igor,Araujo,Igor Araujo,,"6' 1""",170,77,Orthodox,25,9,0 (1 NC),"Dec 06, 1980",1.52,42,2.86,49,0.86,15,22,0.6
36541f1e6c5d4955,Viviane,Araujo,Viviane Araujo,Vivi,"5' 4""",125,68,Orthodox,11,5,0,"Nov 21, 1986",4.63,47,5.45,55,1.81,48,82,0.6
1291edf2d566a71a,Julio,Arce,Julio Arce,,"5' 7""",135,70,Southpaw,18,6,0,"Oct 27, 1989",4.38,36,3.1,68,0.49,30,95,0.4
d25e39e74efb0a77,Art,Arciniega,Art Arciniega,King Arthur,"5' 8""",145,--,,15,7,0,"Oct 15, 1981",1.53,46,2.73,51,0.0,0,50,1.0
9c9455912d917e4e,Tristan,Arenal,Tristan Arenal,,--,155,--,,7,4,0,--,0.0,0,0.0,0,0.0,0,0,0.0
db3c4a884d704efe,Gabriel,Arges,Gabriel Arges,,--,170,--,,0,0,0,"Jan 29, 1993",0.0,0,0.0,0,0.0,0,0,0.0
e4ba58725825412d,Dan,Argueta,Dan Argueta,The Determined,"5' 7""",135,68,Southpaw,9,1,0,"Aug 13, 1993",2.47,51,1.53,52,2.5,55,50,1.0
90063913321e7670,Reza,Arianto,Reza Arianto,The Crazy Lion,--,155,--,,5,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
9a7ffa80766caa51,Hashem,Arkhagha,Hashem Arkhagha,,"6' 2""",185,75,Orthodox,6,1,0,"Sep 11, 1989",1.84,44,8.97,43,0.0,0,50,0.0
3738e68d2261e60f,Andrei,Arlovski,Andrei Arlovski,The Pitbull,"6' 3""",240,77,Orthodox,34,21,0 (2 NC),"Feb 04, 1979",3.79,45,3.2,57,0.4,36,76,0.2
1effd880e1f1bb30,Garrett,Armfield,Garrett Armfield,,"5' 6""",135,70,Orthodox,8,3,0,"Oct 09, 1996",2.56,29,3.53,59,0.0,0,66,0.0
30ad2050273d016a,Joey,Armstrong,Joey Armstrong,,--,--,--,,5,2,0,--,0.0,0,0.0,0,0.0,0,0,0.0
bf0e700106d00e55,Austin,Arnett,Austin Arnett,,"6' 0""",145,72,Orthodox,16,6,0,"Oct 22, 1991",4.52,41,6.38,62,0.44,18,57,0.2
05fbfe628658c538,Ricardo,Arona,Ricardo Arona,The Brazilian Tiger,"5' 11""",205,--,Orthodox,14,5,0,"Jul 17, 1978",1.66,48,1.15,57,2.41,48,58,1.2
a90c200c3fbb22c4,Eli,Aronov,Eli Aronov,The Israeli Tank,--,185,--,,6,0,0,"Jun 06, 1996",0.0,0,0.0,0,0.0,0,0,0.0
770b9d4813c25902,Chalid,Arrab,Chalid Arrab,Die Faust,"5' 11""",205,--,Orthodox,7,3,0,"May 28, 1975",1.56,34,1.63,56,3.05,75,37,1.0
c136b2a8852da5bd,Akbarh,Arreola,Akbarh Arreola,El Caballero,"5' 10""",155,71,Southpaw,23,11,1,"Jan 14, 1983",2.32,45,4.01,56,1.07,100,33,0.4
de62052b2ede65ba,Matt,Arroyo,Matt Arroyo,No Regard,"5' 10""",170,72,Orthodox,3,3,0,"Sep 01, 1982",1.62,47,2.01,58,2.12,36,100,5.3
61fb8098ccf81c7f,Antonio,Arroyo,Antonio Arroyo,,"6' 3""",185,73,Orthodox,9,5,0,"Jul 01, 1989",2.82,66,2.02,50,1.14,41,41,0.2
2dea80c069847321,Gilles,Arsene,Gilles Arsene,,"5' 9""",190,--,Southpaw,1,1,0,--,0.06,10,2.45,32,0.0,0,0,0.0
91e3388e69060e69,Veta,Arteaga,Veta Arteaga,,"5' 7""",125,--,,3,1,0,--,3.2,36,1.92,65,0.0,0,40,0.0
49f78022126bf4a4,Cesar,Arzamendia,Cesar Arzamendia,Goku,"5' 11""",155,--,Orthodox,8,3,0,"Jan 31, 1991",5.37,45,5.2,56,7.32,75,0,2.4
a373085066dbfb54,Teddy,Ash,Teddy Ash,Bear,"6' 1""",185,73,Switch,14,5,0,"Dec 27, 1989",7.27,61,6.8,28,0.0,0,100,0.0
d26a0988c9dc9886,Arman,Ashimov,Arman Ashimov,Mustafa Ozturik,"5' 6""",125,--,,11,3,1,"Jan 14, 1992",0.0,0,0.0,0,0.0,0,0,0.0
c739c2995a275314,Yanal,Ashmouz,Yanal Ashmouz,Red Fox,"5' 9""",155,68,Orthodox,7,0,0,"Mar 31, 1995",12.0,75,1.6,71,12.0,100,0,0.0
8be9deb7d6b36354,Asjabharan,,Asjabharan,,"5' 6""",135,--,,7,6,0,"Jul 31, 1992",0.0,0,0.0,0,0.0,0,0,0.0
2abc414136504554,Askar,Askar,Askar Askar,AK-47,"5' 7""",145,69,Orthodox,11,1,0,"Aug 19, 1994",0.0,0,0.0,0,0.0,0,0,0.0
b1d19449397541dc,Askar,Askarov,Askar Askarov,Bullet,"5' 6""",125,67,Orthodox,14,1,1,"Oct 09, 1992",3.05,54,2.8,57,2.6,24,66,0.4
9be6020024133293,Cyril,Asker,Cyril Asker,Silverback,"6' 0""",247,74,Orthodox,9,4,0,"Dec 24, 1985",3.35,39,5.82,35,4.41,62,100,0.9
5c10da56d712ac9c,Khusein,Askhabov,Khusein Askhabov,Nohcho,"5' 8""",145,69,Orthodox,23,1,0,"Feb 13, 1995",2.0,26,4.13,56,0.0,0,66,0.0
06827d70c53ff0d9,Scott,Askham,Scott Askham,,"6' 3""",185,75,Southpaw,14,4,0,"May 20, 1988",3.03,46,3.52,52,0.44,18,65,0.7
0b31f87be71ebbb1,Ben,Askren,Ben Askren,Funky,"5' 11""",170,73,Orthodox,19,2,0 (1 NC),"Jul 18, 1984",3.64,49,5.66,36,4.33,55,0,0.9
6e8f1bcdda94ff45,Ibo,Aslan,Ibo Aslan,The Last Ottoman,"6' 3""",205,--,,8,0,0,"Apr 23, 1996",0.0,0,0.0,0,0.0,0,0,0.0
399afbabc02376b5,Tom,Aspinall,Tom Aspinall,,"6' 5""",256,78,Orthodox,12,3,0,"Apr 11, 1993",7.41,65,2.87,64,4.0,100,100,2.0
ff222167cce02919,Bruno,Assis,Bruno Assis,Brunao,"6' 2""",185,--,Orthodox,8,4,0,"May 23, 1992",1.27,43,3.2,36,2.0,50,66,1.0
d0d7160824278840,Junior,Assuncao,Junior Assuncao,,"5' 9""",145,72,Orthodox,16,6,0,"Jun 24, 1981",3.31,62,2.06,44,2.43,24,66,0.7
2f13e4020cea5b38,Raphael,Assuncao,Raphael Assuncao,,"5' 5""",135,66,Orthodox,28,10,0,"Jul 19, 1982",3.22,42,2.5,66,1.65,39,78,0.2
fd7acf42bd6e7e95,Bazigit,Atajev,Bazigit Atajev,Volk,"6' 1""",230,--,Orthodox,17,1,0,--,0.87,41,3.14,49,1.0,33,0,0.0
210935fd21670f6d,Rich,Attonito,Rich Attonito,The Raging Bull,"5' 10""",170,72,Orthodox,10,5,0,"Jun 16, 1977",2.28,47,2.13,59,0.74,37,75,0.0
55ee431411ccf07a,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,The Canadian Gangster,"5' 9""",155,70,Southpaw,11,5,0,"Feb 23, 1989",2.48,51,2.97,55,2.36,33,70,0.5
196ed28337adc630,Pat,Audinwood,Pat Audinwood,Awesomely Awesome,"6' 0""",155,--,Orthodox,11,2,1,"Apr 16, 1986",1.17,12,4.31,41,0.8,50,0,0.0
4d3b08ab127c7585,Jose,Augusto,Jose Augusto,Gugu,"6' 3""",251,--,,6,2,0 (1 NC),"Mar 28, 1992",0.0,0,0.0,0,0.0,0,0,0.0
04643fd03d9159cc,Marcus,Aurelio,Marcus Aurelio,Maximus,"5' 10""",155,74,Orthodox,22,10,0,"Aug 18, 1973",1.42,33,2.27,59,1.69,27,27,1.3
956dcac65e7b34d6,David,Avellan,David Avellan,,"5' 9""",185,--,Orthodox,2,1,0,--,3.33,25,10.0,57,0.0,0,0,0.0
8753e125f4499816,Blas,Avena,Blas Avena,The Disciple,"6' 0""",170,74,Orthodox,8,7,0 (1 NC),"Jun 30, 1983",2.34,47,3.36,43,2.37,80,50,1.8
ba5c6eeb8ef45f5c,Levi,Avera,Levi Avera,,"6' 1""",170,--,,18,15,0,"May 17, 1982",0.0,0,0.0,0,0.0,0,0,0.0
033d19259f589457,Anthony,Avila,Anthony Avila,,"5' 7""",145,--,,13,5,0,"Dec 29, 1988",0.0,0,0.0,0,0.0,0,0,0.0
4665cbf36b08193b,Chris,Avila,Chris Avila,,"5' 10""",145,--,Orthodox,5,4,0,"Jan 16, 1993",2.37,30,4.17,48,0.0,0,46,0.0
86d9dbe1bfcbade7,Julia,Avila,Julia Avila,Raging Panda,"5' 7""",135,68,Orthodox,9,2,0,"May 11, 1988",3.18,44,2.86,55,0.67,33,61,0.3
da603332ad41f165,Saad,Awad,Saad Awad,Assassin,"5' 11""",155,--,,20,9,0,"Jun 07, 1983",2.13,26,1.87,60,0.5,16,100,0.5
26387c19f32dda0f,Javy,Ayala,Javy Ayala,Eye Candy,"6' 1""",265,--,,10,5,0,"Aug 20, 1988",0.83,25,5.0,33,0.0,0,0,0.0
6eaec40f724852f4,Jessin,Ayari,Jessin Ayari,,"6' 0""",155,73,Orthodox,16,6,0,"May 31, 1992",3.53,37,3.59,58,0.0,0,50,0.3
46d0a888d87d91ac,Abu,Azaitar,Abu Azaitar,Captain Morocco,"5' 9""",185,76,Orthodox,14,3,1,"Mar 10, 1986",5.21,44,5.35,50,0.5,25,40,0.0
ee18ff42063174df,Ottman,Azaitar,Ottman Azaitar,Bulldozer,"5' 8""",155,71,Switch,13,1,0,"Feb 20, 1990",6.97,54,2.63,63,0.0,0,100,0.0
063649e21bc9d6d5,Luiz,Azeredo,Luiz Azeredo,,"5' 9""",154,--,Orthodox,15,10,0,"Jun 10, 1976",2.16,39,2.76,57,1.07,50,45,0.3
9bcfb40dbcd50568,Luciano,Azevedo,Luciano Azevedo,,"6' 3""",161,--,Orthodox,17,9,1,"Jun 25, 1981",0.76,45,1.97,27,2.28,11,0,0.0
2af2f2e26c4c0402,Hunter,Azure,Hunter Azure,,"5' 8""",145,69,Orthodox,9,2,0,"Mar 02, 1992",3.92,53,2.08,58,1.97,34,67,1.3
39cc64bf0a269db9,Niklas,Backstrom,Niklas Backstrom,,"6' 1""",145,--,Orthodox,11,3,0 (1 NC),"Aug 22, 1989",1.12,41,3.65,40,2.92,80,72,2.2
fd5b6598a3b70c0a,Seth,Baczynski,Seth Baczynski,The Polish Pistola,"6' 3""",170,75,Orthodox,20,14,0,"Oct 26, 1981",3.08,31,3.14,51,0.89,16,48,0.8
968764372c49eab6,Abdul,Azeem Badakhshi,Abdul Azeem Badakhshi,The Afghan Lion,--,145,--,,13,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
c0ab242c40decc55,Ryan,Bader,Ryan Bader,Darth,"6' 2""",205,74,Orthodox,23,5,0,"Jun 07, 1983",2.82,43,1.39,71,3.37,44,80,0.4
4fcf6e0c4e0e6664,Izabela,Badurek,Izabela Badurek,,"5' 5""",115,--,Orthodox,6,3,0,"Jul 11, 1991",3.74,71,4.9,32,1.75,12,100,0.0
82d4c957649faf9b,Miguel,Baeza,Miguel Baeza,Caramel Thunder,"6' 2""",170,74,Orthodox,10,3,0,"Aug 23, 1992",4.88,49,5.1,53,0.44,28,100,1.8
3dd92ff9fb0412b3,Ali,Bagautinov,Ali Bagautinov,Puncher,"5' 4""",125,65,Orthodox,15,6,0,"Jun 10, 1985",2.85,42,3.09,52,2.51,36,65,0.3
e4d2564ea0e34e2b,Mehdi,Baghdad,Mehdi Baghdad,The Sultan,"6' 1""",155,--,Orthodox,11,5,0,"Apr 13, 1985",3.13,30,4.56,46,0.0,0,33,0.0
a52bc1e62cf0b7c6,Melsik,Baghdasaryan,Melsik Baghdasaryan,The Gun,"5' 9""",145,70,Southpaw,7,2,0,"Jan 28, 1992",5.63,61,3.28,55,0.0,0,76,0.0
aec185309b4843d0,Siyar,Bahadurzada,Siyar Bahadurzada,The Great,"5' 11""",170,73,Orthodox,24,8,1,"Apr 17, 1984",2.91,40,3.23,49,1.32,61,62,0.3
e4a47b07044ddd72,Ignacio,Bahamondes,Ignacio Bahamondes,La Jaula,"6' 3""",155,75,Orthodox,14,4,0,"Aug 27, 1997",7.93,48,4.51,58,0.0,0,95,0.5
8f313e9c3a39c06e,Bahatebole,Batebolati,Bahatebole Batebolati,,"5' 11""",155,71,Southpaw,8,1,1,"Sep 12, 1997",0.0,0,0.0,0,0.0,0,0,0.0
e2b8186b618b00c4,Shamar,Bailey,Shamar Bailey,,"5' 9""",155,75,Southpaw,16,11,0,"Sep 22, 1982",1.56,20,3.91,69,1.5,33,37,0.0
34dbcd4dbaf21a36,Jordan,Bailey,Jordan Bailey,,"5' 9""",145,--,,6,3,0,--,1.74,40,0.29,0,4.35,100,0,4.3
7d5b12de1625984e,Scott,Baker,Scott Baker,,"6' 0""",210,--,,1,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
898337ef520fe4d3,Bryan,Baker,Bryan Baker,The Beast,"6' 3""",185,--,Orthodox,18,5,0,"Oct 13, 1985",1.78,52,2.83,45,0.44,50,37,0.9
371efa53bd0cf669,Jin,Bala,Jin Bala,,"5' 9""",155,--,,23,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
e626e92a8f2a9737,Balajin,,Balajin,The Snow Leopard,"5' 9""",145,72,Orthodox,23,4,0,"Mar 31, 1992",1.4,33,2.73,50,2.0,20,66,0.0
04b39f4e8eb59d7c,Oluwale,Bamgbose,Oluwale Bamgbose,Holy War Angel,"5' 11""",185,78,Switch,6,4,0,"Aug 04, 1987",2.45,48,2.7,55,0.94,33,37,0.0
4c4b44e3cf5815b3,Stephen,Banaszak,Stephen Banaszak,,"6' 0""",145,--,,5,5,0,"Dec 07, 1990",4.2,47,1.15,66,0.0,0,100,1.9
5c2ce761399dc9c5,Marcin,Bandel,Marcin Bandel,Bomba,"5' 10""",155,--,Orthodox,15,7,0,"Oct 10, 1989",0.79,50,5.26,23,0.0,0,0,0.0
2c2caf2f2bab9df5,Humberto,Bandenay,Humberto Bandenay,,"5' 11""",145,71,Southpaw,14,7,0 (1 NC),"Sep 04, 1994",2.22,41,4.79,41,2.9,46,62,0.5
9a2d3567abc02e34,Tae,Hyun Bang,Tae Hyun Bang,Supernatural,"5' 9""",155,71,Switch,18,10,0,"Apr 15, 1983",2.72,38,2.07,66,0.49,33,57,0.5
c50ea21fe9ef478d,Yohan,Banks,Yohan Banks,,--,--,--,,2,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
9ddfb3369a3b0394,Antonio,Banuelos,Antonio Banuelos,,"5' 5""",135,63,Orthodox,20,11,1,"Sep 23, 1979",2.69,33,3.15,58,1.62,62,86,0.4
2c99576fefe53c7c,Renan,Barao,Renan Barao,The Baron,"5' 6""",145,70,Orthodox,34,9,0 (1 NC),"Jan 31, 1987",3.78,36,3.9,57,1.49,41,91,0.5
06dced58ca24a6bd,Junior,Barata,Junior Barata,,"5' 10""",170,--,Orthodox,9,3,1,"Jan 25, 1982",4.03,33,8.46,34,0.0,0,0,0.0
6a740daf1b279661,Maycee,Barber,Maycee Barber,The Future,"5' 5""",125,65,Switch,12,2,0,"May 18, 1998",4.27,51,2.63,54,1.23,37,47,0.1
a331233f597090a5,Bryan,Barberena,Bryan Barberena,Bam Bam,"6' 0""",170,72,Southpaw,18,10,0,"May 03, 1989",5.81,48,4.83,44,0.15,25,54,0.3
64a50dad704d1d49,Edson,Barboza,Edson Barboza,Junior,"5' 11""",145,75,Orthodox,23,11,0,"Jan 21, 1986",4.0,44,4.12,58,0.38,44,75,0.1
b9f28e7045fdfce7,Raoni,Barcelos,Raoni Barcelos,,"5' 7""",135,67,Orthodox,17,4,0,"May 01, 1987",5.69,52,5.06,61,1.63,41,93,0.4
e8fe9c15d348e778,Daniel,Barez,Daniel Barez,,"5' 6""",125,66,Orthodox,12,5,0,"Dec 10, 1988",3.47,50,5.13,53,5.0,31,100,2.0
172c2135e70f87b7,Luke,Barnatt,Luke Barnatt,The Bigslow,"6' 6""",185,77,Orthodox,13,4,0,"Apr 13, 1988",4.43,36,3.87,59,0.63,42,63,0.4
c06a5c95f1169c0b,James,Barnes,James Barnes,Mooka,"5' 8""",135,71,Orthodox,14,5,0,"May 28, 1982",0.57,34,3.02,39,1.08,16,40,0.0
78a5eea49638685d,Nick,Barnes,Nick Barnes,,"5' 11""",170,--,,11,2,0,--,2.86,29,8.93,51,5.36,100,100,5.4
e575b6ff678c1aca,Shonte,Barnes,Shonte Barnes,Shyne,"5' 11""",185,76,Southpaw,6,2,1,"Feb 09, 1987",2.32,38,1.55,67,0.0,0,60,0.0
ad3f53c454cbbead,Josh,Barnett,Josh Barnett,The Warmaster,"6' 3""",250,78,Orthodox,35,8,0,"Nov 10, 1977",3.2,50,2.11,57,1.26,55,55,1.4
7a5e8c94a86f9895,Chris,Barnett,Chris Barnett,Beastboy,"5' 9""",265,75,Orthodox,23,8,0,"Jun 14, 1986",4.41,48,5.87,40,0.0,0,33,0.0
91e69a1c3c87325b,Chris,Barnhizer,Chris Barnhizer,,--,--,--,,2,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
80c0bed43da0e27b,David,Baron,David Baron,,"5' 6""",155,--,Switch,17,4,1,"Feb 15, 1973",1.17,30,2.1,56,0.0,0,14,0.7
1652f3213655b935,Phil,Baroni,Phil Baroni,The New York Bad Ass,"5' 9""",170,72,Orthodox,15,18,0,"Apr 16, 1976",2.77,45,3.93,40,1.46,47,60,0.5
f12f979b657ab876,Dan,Barrera,Dan Barrera,The Fireman,"5' 9""",170,--,Orthodox,3,1,0,"Dec 23, 1980",0.8,70,1.2,28,1.0,8,0,0.0
a220be6d41d6f97d,Carlos,Barreto,Carlos Barreto,,"6' 4""",230,--,Orthodox,14,9,0,--,0.0,0,0.0,0,0.0,0,0,0.0
c32eab6c2119e989,Jose,Barreto,Jose Barreto,,--,185,--,Southpaw,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
d21113c9ff3788ae,Peter,Barrett,Peter Barrett,Slippery,"5' 10""",145,73,Southpaw,11,5,0,"Aug 10, 1986",4.18,61,4.32,42,1.39,22,66,0.0
8e9eb3fc86db0f7d,Marc-Andre,Barriault,Marc-Andre Barriault,Powerbar,"6' 1""",185,74,Orthodox,15,6,0 (1 NC),"Feb 18, 1990",5.9,47,5.18,54,0.28,25,62,0.1
e6015889f50075d2,David,Barrios,David Barrios,,"5' 6""",145,--,,4,8,0,--,0.0,0,0.0,0,0.0,0,0,0.0
8fd1f27e86661ede,Alexandre,Barros,Alexandre Barros,Baixinho,"5' 9""",170,--,Southpaw,22,11,0,"Nov 19, 1976",0.98,40,4.05,36,1.84,50,100,0.0
d26394fc0e8e880a,Ricardo,Barros,Ricardo Barros,,"6' 1""",205,--,,2,2,0,"Mar 22, 1976",0.0,0,8.22,31,0.0,0,100,0.0
b69f24c500d783e7,Francimar,Barroso,Francimar Barroso,Bodao,"6' 1""",205,75,Orthodox,19,7,0 (1 NC),"Feb 28, 1980",2.77,52,3.07,59,2.22,24,83,0.0
658c3465581ae46b,Pat,Barry,Pat Barry,HD,"5' 11""",235,74,Orthodox,8,7,0,"Jul 07, 1979",2.72,52,3.54,59,0.0,0,76,0.2
a6f3d15cb84334bb,Dean,Barry,Dean Barry,The Sniper,"5' 10""",170,72,Orthodox,4,2,0,"Jul 03, 1992",9.31,40,4.66,51,0.0,0,100,0.0
be0b310a12eb80b4,Enrique,Barzola,Enrique Barzola,El Fuerte,"5' 7""",145,70,Orthodox,17,5,2,"Apr 28, 1989",3.91,41,2.97,68,4.2,45,66,0.3
bbab3baf66128ae2,Javid,Basharat,Javid Basharat,The Snow Leopard,"5' 9""",135,69,Orthodox,14,0,0,"Sep 07, 1995",5.64,60,2.3,66,2.03,57,85,0.2
a09ed60aa67a3f67,Farid,Basharat,Farid Basharat,Ferocious,"5' 8""",135,71,Orthodox,10,0,0,"Aug 02, 1997",5.8,63,2.43,60,3.0,60,83,0.0
1cecc8fe6748a532,Stephen,Bass,Stephen Bass,Bigfish,"5' 9""",145,--,Orthodox,11,2,0,"Nov 14, 1982",4.87,52,5.87,55,0.0,0,0,0.0
2c733e059462c1dc,Sean,Bassett,Sean Bassett,,--,155,--,,0,4,0,--,0.0,0,0.0,0,0.0,0,0,0.0
29508aff4d93cbbe,Ryan,Bastianelli,Ryan Bastianelli,Relentless,"5' 5""",135,--,,6,7,0 (1 NC),--,0.0,0,0.0,0,0.0,0,0,0.0
8ef4a91ac694b7ce,Shayna,Baszler,Shayna Baszler,The Queen of Spades,"5' 7""",135,--,Orthodox,15,11,0,"Aug 08, 1980",2.49,30,6.36,51,0.67,18,44,1.3
34218661c44ed55d,Michel,Batista,Michel Batista,,"6' 3""",260,--,Orthodox,4,1,0 (1 NC),"Apr 20, 1984",0.0,0,4.03,40,6.72,50,0,0.0
f626118b6da0e020,Bryan,Battle,Bryan Battle,Pooh Bear,"6' 1""",170,77,Orthodox,10,2,0,"Sep 21, 1994",4.47,54,4.0,40,0.79,20,38,0.4
c9a94278df042f46,Alan,Baudot,Alan Baudot,The Black Samourai,"6' 3""",243,79,Orthodox,8,4,0 (1 NC),"Feb 01, 1988",5.36,58,4.82,46,0.0,0,62,0.0
bc711b6dd95c1af6,Mario,Bautista,Mario Bautista,,"5' 9""",135,69,Switch,12,2,0,"Jul 01, 1993",5.33,50,3.73,54,2.91,68,62,1.3
55f446032177b119,Chris,Beal,Chris Beal,Real Deal,"5' 7""",125,69,Orthodox,10,5,0,"Aug 06, 1985",3.45,35,3.18,61,1.6,58,78,0.2
3a6ac598320ca7f2,Donovan,Beard,Donovan Beard,The Highlight Reel,"6' 2""",185,78,Orthodox,7,2,0,"Nov 05, 1989",0.0,0,5.77,28,0.0,0,0,0.0
74f13066b1417ef3,Rudy,Bears,Rudy Bears,,"5' 11""",170,--,Southpaw,16,15,0,--,1.27,29,2.53,50,0.0,0,0,0.0
4fd76e7ba8313457,Salvador,Becerra,Salvador Becerra,,"5' 9""",155,--,,5,2,0,--,4.57,31,3.83,58,0.0,0,66,0.0
b96939f2b8d88e82,Ariel,Beck,Ariel Beck,,"5' 6""",125,66,Southpaw,4,5,0,"Sep 16, 1990",4.44,34,4.31,64,0.0,0,0,0.0
93bf96be327fcd98,Jeff,Bedard,Jeff Bedard,Little Popeye,"5' 6""",145,--,Orthodox,13,3,0,"Feb 06, 1970",0.8,51,0.0,100,3.43,66,100,2.6
ce05955c26c3c090,Eric,Bedard,Eric Bedard,Lucky Strikes,"6' 2""",239,--,,6,7,0,"Sep 11, 1984",6.37,35,8.54,52,0.0,0,0,0.0
ffc3e6daaa6da0b7,Johnny,Bedford,Johnny Bedford,Brutal,"5' 10""",135,71,Orthodox,21,13,1 (1 NC),"Jan 06, 1983",4.53,50,1.75,63,1.83,62,62,0.0
40a456a25d52ee65,Rolando,Bedoya,Rolando Bedoya,The Machine,"5' 11""",170,74,Orthodox,14,2,0,"Jan 13, 1997",9.93,71,8.67,54,0.0,0,0,0.0
b16a7e6a627e9789,Chase,Beebe,Chase Beebe,,"5' 7""",135,67,Orthodox,24,13,1,"Mar 29, 1985",2.17,38,1.64,69,2.49,42,41,0.9
babc6b5745335f18,Lyle,Beerbohm,Lyle Beerbohm,Fancy Pants,"5' 10""",155,--,Southpaw,24,3,0,"Feb 05, 1979",1.98,55,1.61,54,2.1,23,64,0.3
d6ed764f8b78d32a,Allan,Begosso,Allan Begosso,Mini,"5' 5""",135,66,Orthodox,7,2,1,"Nov 23, 1995",1.8,40,7.73,34,0.0,0,25,2.0
cbd3e590a85b18c5,Mirsad,Bektic,Mirsad Bektic,,"5' 8""",145,70,Orthodox,13,4,0,"Feb 16, 1991",2.43,41,1.8,57,3.98,52,92,0.4
d7e40dca3ae125be,Diana,Belbita,Diana Belbita,The Warrior Princess,"5' 7""",115,68,Orthodox,14,7,0,"Jun 26, 1996",6.43,42,6.18,50,0.63,50,68,0.0
4130a743d9d22163,Alan,Belcher,Alan Belcher,The Talent,"6' 2""",185,75,Orthodox,18,8,0,"Apr 24, 1984",2.7,41,3.1,59,0.44,26,55,0.9
0ee783aa00e468f0,Vitor,Belfort,Vitor Belfort,The Phenom,"6' 0""",185,74,Southpaw,26,14,0 (1 NC),"Apr 01, 1977",1.59,46,2.83,50,1.02,60,53,0.6
69898645d600abdb,Rodolfo,Bellato,Rodolfo Bellato,Trator,"6' 3""",205,75,Orthodox,8,2,0,"Feb 05, 1996",2.09,42,4.88,50,1.74,33,0,1.7
c3f6db17cea09ca7,Danilo,Belluardo,Danilo Belluardo,Caterpillar,"6' 0""",155,74,Southpaw,12,5,0,"Jul 21, 1994",1.52,61,4.79,41,3.5,100,50,0.0
46baf0f57edfa4df,Joey,Beltran,Joey Beltran,The Mexicutioner,"6' 1""",185,75,Orthodox,17,14,0 (1 NC),"Dec 08, 1981",4.92,36,5.27,54,0.48,18,75,0.0
ec71a892fada28c7,Marco,Beltran,Marco Beltran,Psycho,"5' 8""",125,69,Orthodox,8,6,0,"May 18, 1986",2.07,37,1.93,63,0.7,50,46,0.2
80eacd4da0617c57,Joseph,Benavidez,Joseph Benavidez,,"5' 4""",125,65,Southpaw,28,8,0,"Jul 31, 1984",3.52,34,2.67,61,1.41,30,62,0.6
a71feb7ea7592a71,Mike,Bencic,Mike Bencic,Batman,"6' 0""",215,--,Orthodox,1,2,0,--,0.0,0,3.32,53,0.0,0,0,0.0
9fd1f08dd4aec14a,Dave,Beneteau,Dave Beneteau,Dangerous,"6' 2""",250,--,Orthodox,6,5,1,--,0.0,0,0.0,0,0.0,0,0,0.0
6104730621ff318d,Karla,Benitez,Karla Benitez,,"5' 3""",113,--,,14,11,1 (1 NC),--,0.0,0,2.4,57,0.0,0,100,0.0
436f970c9ea9169c,Gabriel,Benitez,Gabriel Benitez,Moggly,"5' 8""",155,71,Southpaw,23,11,0,"Jun 15, 1988",4.79,41,4.05,65,0.27,50,58,1.1
8dc4f34c1f50d00d,Charles,Bennett,Charles Bennett,Krazy Horse,"5' 8""",155,--,Orthodox,30,33,2,"Nov 23, 1979",1.39,39,1.35,64,2.02,100,36,2.0
c3ac8d0da7b05772,Josh,Bennett,Josh Bennett,,"6' 4""",259,--,Orthodox,11,14,0,--,2.9,40,5.8,43,1.5,100,100,0.0
404ecb2700844072,DeAnna,Bennett,DeAnna Bennett,The Argentine Assassin,"5' 4""",125,68,Orthodox,8,3,1,"Nov 18, 1984",3.13,58,3.27,58,0.0,0,0,1.0
5431dccc09118234,Lance,Benoist,Lance Benoist,,"5' 11""",170,72,Southpaw,7,2,0,"Aug 26, 1988",3.68,51,2.7,56,1.5,33,61,0.0
a30f6d375dea5f9b,Joe,Benoit,Joe Benoit,,"5' 9""",170,--,Orthodox,11,4,0,"Mar 12, 1982",0.0,0,0.0,100,0.0,0,0,0.0
