fight_id,ufcstats_id,round,fighter_round_knockdowns,fighter_round_sig_strikes_landed,fighter_round_sig_strikes_attempted,fighter_round_sig_strike_percentage,fighter_round_strikes_landed,fighter_round_strikes_attempted,fighter_round_strike_percentage,fighter_round_takedowns,fighter_round_takedowns_attempted,fighter_round_takedowns_percentage,fighter_round_submission_attempts,fighter_round_reversals,fighter_round_control,fighter_round_sig_strikes_head_landed,fighter_round_sig_strikes_head_attempts,fighter_round_sig_strikes_head_percentage,fighter_round_sig_strikes_body_landed,fighter_round_sig_strikes_body_attempts,fighter_round_sig_strikes_body_percentage,fighter_round_sig_strikes_leg_landed,fighter_round_sig_strikes_leg_attempts,fighter_round_sig_strikes_leg_percentage,fighter_round_sig_strikes_distance_landed,fighter_round_sig_strikes_distance_attempts,fighter_round_sig_strikes_distance_percentage,fighter_round_sig_strikes_clinch_landed,fighter_round_sig_strikes_clinch_attempts,fighter_round_sig_strikes_clinch_percentage,fighter_round_sig_strikes_ground_landed,fighter_round_sig_strikes_ground_attempts,fighter_round_sig_strikes_ground_percentage
76b9a338597fc604,ed2a8cc402173781,1,0,28,59,47,37,69,53,0,2,0,0,0,15,18,44,40,5,9,55,5,6,83,22,49,44,5,9,55,1,1,100
76b9a338597fc604,ed2a8cc402173781,2,0,39,75,52,53,91,58,0,0,0,0,0,1,33,69,47,3,3,100,3,3,100,36,70,51,2,4,50,1,1,100
76b9a338597fc604,ed2a8cc402173781,3,0,9,18,50,31,41,75,0,0,0,0,0,12,7,14,50,2,3,66,0,1,0,4,13,30,4,4,100,1,1,100
76ece0ee2ef5d240,887961364be5ceb3,1,0,32,48,66,32,48,66,0,0,0,0,0,0,15,28,53,9,10,90,8,10,80,32,48,66,0,0,0,0,0,0
76ece0ee2ef5d240,887961364be5ceb3,2,0,45,94,47,45,94,47,0,1,0,0,0,0,30,71,42,10,17,58,5,6,83,42,90,46,3,4,75,0,0,0
76ece0ee2ef5d240,887961364be5ceb3,3,0,66,121,54,66,121,54,0,1,0,0,0,0,48,98,48,15,18,83,3,5,60,64,119,53,2,2,100,0,0,0
76ece0ee2ef5d240,c814b4c899793af6,1,0,25,62,40,25,62,40,0,0,0,0,0,0,9,30,30,10,17,58,6,15,40,23,60,38,2,2,100,0,0,0
76ece0ee2ef5d240,c814b4c899793af6,2,0,36,82,43,36,82,43,0,0,0,0,0,8,20,57,35,6,12,50,10,13,76,31,74,41,5,8,62,0,0,0
76ece0ee2ef5d240,c814b4c899793af6,3,0,43,79,54,43,79,54,0,0,0,0,0,0,18,45,40,10,15,66,15,19,78,42,78,53,1,1,100,0,0,0
76fd6919d828d5c2,710f0f8c5d5c9d41,1,0,0,1,0,1,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76fd6919d828d5c2,710f0f8c5d5c9d41,2,0,2,3,66,2,3,66,0,0,0,0,0,0,0,1,0,1,1,100,1,1,100,1,2,50,1,1,100,0,0,0
76fd6919d828d5c2,b8bbdeff718dbb7d,1,0,23,31,74,81,90,90,1,1,100,0,0,290,23,30,76,0,1,0,0,0,0,0,1,0,0,0,0,23,30,76
76fd6919d828d5c2,b8bbdeff718dbb7d,2,0,4,4,100,7,7,100,1,2,50,1,0,97,2,2,100,1,1,100,1,1,100,1,1,100,2,2,100,1,1,100
770c5302e32916ea,2f815ed5f8278ba6,1,0,12,55,21,16,59,27,0,0,0,0,0,0,8,49,16,2,4,50,2,2,100,11,54,20,1,1,100,0,0,0
770c5302e32916ea,2f815ed5f8278ba6,2,1,11,27,40,11,27,40,0,0,0,0,0,0,7,20,35,4,7,57,0,0,0,9,25,36,0,0,0,2,2,100
770c5302e32916ea,6967153c7edb4d87,1,0,4,12,33,6,14,42,0,3,0,0,0,63,4,11,36,0,1,0,0,0,0,4,12,33,0,0,0,0,0,0
770c5302e32916ea,6967153c7edb4d87,2,0,2,8,25,2,8,25,0,0,0,0,0,0,1,7,14,1,1,100,0,0,0,2,8,25,0,0,0,0,0,0
771d8ce136a12a13,36549928f90f1d36,1,0,32,80,40,34,83,40,1,1,100,0,0,10,10,50,20,7,15,46,15,15,100,28,73,38,2,5,40,2,2,100
771d8ce136a12a13,36549928f90f1d36,2,0,11,27,40,13,30,43,1,2,50,0,0,21,3,16,18,5,8,62,3,3,100,9,24,37,2,3,66,0,0,0
771d8ce136a12a13,d2bc285ead803db0,1,0,37,71,52,37,72,51,2,3,66,0,0,30,20,51,39,12,15,80,5,5,100,29,61,47,8,9,88,0,1,0
771d8ce136a12a13,d2bc285ead803db0,2,0,22,45,48,27,56,48,1,1,100,0,0,39,15,37,40,6,7,85,1,1,100,5,17,29,5,7,71,12,21,57
7736eb6bd5c1ff4a,a9e260472d321361,1,0,32,43,74,138,173,79,1,1,100,0,0,276,32,43,74,0,0,0,0,0,0,1,3,33,0,0,0,31,40,77
7736eb6bd5c1ff4a,a9e260472d321361,2,1,34,40,85,110,129,85,0,0,0,2,0,278,33,39,84,1,1,100,0,0,0,2,2,100,0,0,0,32,38,84
7736eb6bd5c1ff4a,a9e260472d321361,3,0,27,37,72,78,96,81,1,4,25,1,0,131,19,27,70,5,7,71,3,3,100,20,29,68,2,3,66,5,5,100
7736eb6bd5c1ff4a,b1e5bcaad32a3cac,1,0,4,11,36,5,12,41,0,0,0,0,0,0,3,10,30,1,1,100,0,0,0,3,10,30,0,0,0,1,1,100
7736eb6bd5c1ff4a,b1e5bcaad32a3cac,2,0,2,5,40,2,5,40,0,0,0,0,0,0,0,3,0,0,0,0,2,2,100,2,4,50,0,0,0,0,1,0
7736eb6bd5c1ff4a,b1e5bcaad32a3cac,3,0,18,34,52,19,35,54,0,0,0,0,0,5,16,31,51,2,3,66,0,0,0,15,31,48,0,0,0,3,3,100
774fb0c0c1c2bc6a,7026eca45f65377b,1,0,16,56,28,21,63,33,0,7,0,0,0,73,11,48,22,2,4,50,3,4,75,14,50,28,2,6,33,0,0,0
774fb0c0c1c2bc6a,7026eca45f65377b,2,0,55,88,62,79,120,65,0,1,0,0,0,94,49,81,60,6,7,85,0,0,0,44,70,62,11,18,61,0,0,0
774fb0c0c1c2bc6a,7026eca45f65377b,3,0,70,155,45,70,155,45,0,5,0,0,0,2,65,146,44,4,8,50,1,1,100,70,154,45,0,1,0,0,0,0
774fb0c0c1c2bc6a,b7b84ccd221be298,1,0,35,64,54,35,66,53,0,0,0,0,0,3,27,55,49,8,9,88,0,0,0,30,56,53,0,0,0,5,8,62
774fb0c0c1c2bc6a,b7b84ccd221be298,2,0,37,80,46,47,91,51,0,0,0,0,0,0,27,68,39,10,12,83,0,0,0,30,71,42,7,9,77,0,0,0
774fb0c0c1c2bc6a,b7b84ccd221be298,3,0,74,172,43,74,173,42,0,0,0,0,0,0,68,165,41,5,6,83,1,1,100,73,171,42,1,1,100,0,0,0
775788423f5eeb99,1e4f273069fb9e85,1,0,16,24,66,20,29,68,1,1,100,0,0,83,12,20,60,3,3,100,1,1,100,14,21,66,2,3,66,0,0,0
775788423f5eeb99,1e4f273069fb9e85,2,0,10,18,55,23,33,69,1,2,50,0,2,151,8,16,50,2,2,100,0,0,0,0,2,0,3,3,100,7,13,53
775788423f5eeb99,1e4f273069fb9e85,3,0,9,14,64,15,21,71,2,4,50,0,0,197,9,14,64,0,0,0,0,0,0,6,10,60,0,0,0,3,4,75
775788423f5eeb99,fb3e61720be4690c,1,0,8,15,53,10,18,55,1,5,20,0,0,94,3,8,37,4,5,80,1,2,50,6,13,46,0,0,0,2,2,100
775788423f5eeb99,fb3e61720be4690c,2,0,6,8,75,8,10,80,0,3,0,1,2,98,5,7,71,1,1,100,0,0,0,4,6,66,2,2,100,0,0,0
775788423f5eeb99,fb3e61720be4690c,3,0,6,12,50,12,21,57,0,0,0,0,1,47,5,11,45,0,0,0,1,1,100,3,5,60,0,0,0,3,7,42
775c1f401815bbd8,77d7295d1b22c694,1,1,12,23,52,12,23,52,0,0,0,0,0,1,6,17,35,4,4,100,2,2,100,9,20,45,0,0,0,3,3,100
775c1f401815bbd8,b9437600497350f3,1,0,3,22,13,3,22,13,0,0,0,0,0,0,2,19,10,1,3,33,0,0,0,3,22,13,0,0,0,0,0,0
777c65184aa63894,2b68d9f125d07b42,1,0,13,21,61,16,26,61,0,0,0,0,0,0,4,10,40,2,3,66,7,8,87,10,17,58,3,4,75,0,0,0
777c65184aa63894,2b68d9f125d07b42,2,0,0,2,0,3,5,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
777c65184aa63894,c0badf3243907e59,1,0,9,20,45,10,21,47,4,5,80,0,0,125,6,13,46,1,5,20,2,2,100,9,20,45,0,0,0,0,0,0
777c65184aa63894,c0badf3243907e59,2,0,47,58,81,68,82,82,1,2,50,0,0,266,42,53,79,5,5,100,0,0,0,2,2,100,0,0,0,45,56,80
77992b8727382373,12ebd7d157e91701,1,0,4,8,50,4,8,50,0,0,0,0,0,0,3,6,50,1,2,50,0,0,0,4,8,50,0,0,0,0,0,0
77992b8727382373,12ebd7d157e91701,2,0,19,63,30,19,63,30,0,0,0,0,0,0,18,59,30,1,1,100,0,3,0,18,61,29,1,1,100,0,1,0
77992b8727382373,12ebd7d157e91701,3,0,7,17,41,7,17,41,0,0,0,0,0,0,7,16,43,0,1,0,0,0,0,7,17,41,0,0,0,0,0,0
77992b8727382373,3a8176e15b9887c1,1,0,20,30,66,32,46,69,1,2,50,0,0,189,9,16,56,2,4,50,9,10,90,6,13,46,5,7,71,9,10,90
77992b8727382373,3a8176e15b9887c1,2,0,45,64,70,45,64,70,0,2,0,0,0,0,25,42,59,12,14,85,8,8,100,45,64,70,0,0,0,0,0,0
77992b8727382373,3a8176e15b9887c1,3,1,10,17,58,11,19,57,0,0,0,0,0,6,10,16,62,0,1,0,0,0,0,5,11,45,0,0,0,5,6,83
77acb96700e89c92,0112352cb32f5026,1,0,22,76,28,28,82,34,0,1,0,0,0,0,16,64,25,5,11,45,1,1,100,22,76,28,0,0,0,0,0,0
77acb96700e89c92,0112352cb32f5026,2,2,51,85,60,59,96,61,0,0,0,0,0,59,37,67,55,14,17,82,0,1,0,30,57,52,15,15,100,6,13,46
77acb96700e89c92,830f60497fab345a,1,0,35,60,58,37,62,59,0,3,0,0,0,32,23,46,50,10,12,83,2,2,100,33,57,57,2,3,66,0,0,0
77acb96700e89c92,830f60497fab345a,2,0,25,51,49,26,52,50,0,2,0,0,0,3,21,44,47,3,6,50,1,1,100,23,46,50,2,5,40,0,0,0
77be83973766e104,2aa49b3766a59bcd,1,0,5,15,33,13,25,52,2,2,100,0,0,199,3,13,23,1,1,100,1,1,100,3,13,23,0,0,0,2,2,100
77be83973766e104,2aa49b3766a59bcd,2,0,7,13,53,12,18,66,1,1,100,0,0,259,5,11,45,1,1,100,1,1,100,1,4,25,0,0,0,6,9,66
77be83973766e104,2aa49b3766a59bcd,3,0,2,10,20,2,10,20,0,1,0,0,1,84,1,8,12,1,1,100,0,1,0,2,9,22,0,0,0,0,1,0
77be83973766e104,cdb96af67d096b1e,1,0,10,32,31,36,61,59,0,0,0,0,0,10,8,29,27,1,2,50,1,1,100,8,30,26,0,0,0,2,2,100
77be83973766e104,cdb96af67d096b1e,2,0,3,14,21,15,26,57,0,0,0,0,0,0,2,13,15,0,0,0,1,1,100,1,8,12,0,0,0,2,6,33
77be83973766e104,cdb96af67d096b1e,3,0,7,21,33,7,21,33,0,0,0,1,0,96,5,17,29,2,3,66,0,1,0,7,19,36,0,0,0,0,2,0
77c6a6f33289b872,12f91bfa8f1f723b,1,0,20,28,71,40,52,76,1,1,100,1,0,238,16,23,69,3,3,100,1,2,50,1,6,16,5,5,100,14,17,82
77c6a6f33289b872,12f91bfa8f1f723b,2,0,47,97,48,50,100,50,0,2,0,0,0,37,23,63,36,13,22,59,11,12,91,40,85,47,7,12,58,0,0,0
77c6a6f33289b872,12f91bfa8f1f723b,3,0,18,47,38,31,61,50,0,0,0,1,1,0,8,31,25,2,7,28,8,9,88,16,45,35,2,2,100,0,0,0
77c6a6f33289b872,6551c64fbcd1a467,1,0,13,25,52,13,25,52,0,0,0,0,0,28,6,18,33,7,7,100,0,0,0,7,17,41,6,8,75,0,0,0
77c6a6f33289b872,6551c64fbcd1a467,2,0,30,88,34,30,88,34,0,0,0,0,0,0,15,65,23,11,15,73,4,8,50,26,83,31,4,5,80,0,0,0
77c6a6f33289b872,6551c64fbcd1a467,3,0,10,41,24,26,58,44,1,1,100,0,0,169,8,32,25,1,4,25,1,5,20,9,40,22,0,0,0,1,1,100
77c78d0a71b10692,193b9d1858bc4df3,1,0,10,27,37,16,35,45,0,0,0,0,0,71,2,13,15,2,3,66,6,11,54,10,27,37,0,0,0,0,0,0
77c78d0a71b10692,193b9d1858bc4df3,2,1,19,36,52,21,38,55,0,0,0,1,0,57,6,21,28,11,13,84,2,2,100,14,31,45,0,0,0,5,5,100
77c78d0a71b10692,d747eb273a40a920,1,0,0,5,0,0,5,0,0,2,0,1,0,0,0,4,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
77c78d0a71b10692,d747eb273a40a920,2,0,5,13,38,5,13,38,0,6,0,0,0,8,1,8,12,3,4,75,1,1,100,5,13,38,0,0,0,0,0,0
77df662671ce11c5,6d38e41efa47a72d,1,1,17,39,43,38,65,58,0,0,0,0,0,126,14,35,40,3,4,75,0,0,0,14,34,41,0,0,0,3,5,60
77df662671ce11c5,6d38e41efa47a72d,2,0,15,39,38,26,51,50,0,2,0,0,0,52,8,31,25,6,7,85,1,1,100,9,31,29,6,8,75,0,0,0
77df662671ce11c5,6d38e41efa47a72d,3,0,2,7,28,17,23,73,0,3,0,0,0,94,1,6,16,1,1,100,0,0,0,1,6,16,1,1,100,0,0,0
77df662671ce11c5,7772b283d288dbe2,1,0,3,13,23,16,27,59,0,0,0,0,0,0,1,10,10,0,1,0,2,2,100,3,13,23,0,0,0,0,0,0
77df662671ce11c5,7772b283d288dbe2,2,0,19,42,45,22,45,48,1,4,25,0,0,63,6,27,22,11,13,84,2,2,100,10,32,31,9,9,100,0,1,0
77df662671ce11c5,7772b283d288dbe2,3,0,8,13,61,49,80,61,0,0,0,0,0,182,6,11,54,2,2,100,0,0,0,2,5,40,2,2,100,4,6,66
77ed474dfc5359ea,3bc3f60b21cddc6a,1,2,23,46,50,39,66,59,0,1,0,0,0,64,21,42,50,2,4,50,0,0,0,17,31,54,5,11,45,1,4,25
77ed474dfc5359ea,d5bab53a1a603aac,1,0,13,25,52,15,27,55,0,4,0,0,0,13,6,15,40,7,10,70,0,0,0,6,17,35,7,8,87,0,0,0
77f123712368bcbc,05fa626cb33d15b8,1,0,32,71,45,38,79,48,1,1,100,0,0,85,6,36,16,15,22,68,11,13,84,29,68,42,1,1,100,2,2,100
77f123712368bcbc,05fa626cb33d15b8,2,0,17,33,51,36,54,66,1,1,100,0,0,123,4,18,22,7,8,87,6,7,85,16,31,51,1,2,50,0,0,0
77f123712368bcbc,05fa626cb33d15b8,3,0,12,33,36,30,52,57,1,3,33,0,0,51,3,19,15,4,9,44,5,5,100,12,33,36,0,0,0,0,0,0
77f123712368bcbc,12f91bfa8f1f723b,1,0,41,92,44,44,95,46,1,1,100,0,0,12,13,51,25,8,18,44,20,23,86,40,91,43,1,1,100,0,0,0
77f123712368bcbc,12f91bfa8f1f723b,2,0,24,58,41,54,92,58,1,2,50,0,0,52,13,40,32,1,7,14,10,11,90,20,53,37,4,5,80,0,0,0
77f123712368bcbc,12f91bfa8f1f723b,3,0,36,80,45,60,106,56,0,1,0,0,0,69,14,47,29,7,13,53,15,20,75,34,78,43,2,2,100,0,0,0
77f960d82cda0b76,1091d4d957141094,1,0,16,34,47,16,34,47,0,0,0,0,0,0,6,20,30,3,5,60,7,9,77,16,34,47,0,0,0,0,0,0
77f960d82cda0b76,ef5dcb10d2bd4b0f,1,1,23,43,53,28,48,58,0,0,0,0,0,17,20,40,50,1,1,100,2,2,100,11,26,42,0,0,0,12,17,70
780147f2ed2637d1,8e5d953bdb9ae5e7,1,0,19,45,42,24,52,46,0,0,0,0,0,0,14,37,37,1,4,25,4,4,100,19,45,42,0,0,0,0,0,0
780147f2ed2637d1,8e5d953bdb9ae5e7,2,0,32,54,59,33,55,60,0,1,0,0,0,0,25,43,58,7,9,77,0,2,0,32,52,61,0,2,0,0,0,0
780147f2ed2637d1,8e5d953bdb9ae5e7,3,0,36,81,44,36,81,44,0,1,0,0,0,1,26,66,39,7,11,63,3,4,75,36,81,44,0,0,0,0,0,0
780147f2ed2637d1,98215d037be5bcb7,1,0,18,83,21,21,87,24,1,1,100,0,0,74,12,70,17,3,10,30,3,3,100,18,83,21,0,0,0,0,0,0
780147f2ed2637d1,98215d037be5bcb7,2,0,38,118,32,38,118,32,0,1,0,0,0,0,21,84,25,13,26,50,4,8,50,38,118,32,0,0,0,0,0,0
780147f2ed2637d1,98215d037be5bcb7,3,0,48,132,36,48,133,36,0,0,0,0,0,1,25,95,26,14,28,50,9,9,100,48,132,36,0,0,0,0,0,0
780bae82bdfc7112,3618e0632ecdba9c,1,0,13,33,39,13,33,39,0,0,0,0,0,0,2,18,11,3,7,42,8,8,100,13,33,39,0,0,0,0,0,0
780bae82bdfc7112,3618e0632ecdba9c,2,0,11,39,28,11,39,28,0,0,0,0,0,0,6,30,20,2,4,50,3,5,60,11,39,28,0,0,0,0,0,0
780bae82bdfc7112,3618e0632ecdba9c,3,1,21,47,44,22,48,45,0,0,0,0,0,4,13,38,34,6,7,85,2,2,100,17,40,42,1,3,33,3,4,75
780bae82bdfc7112,f201f21cf2c79eb2,1,0,23,63,36,23,63,36,0,0,0,0,0,0,13,44,29,7,16,43,3,3,100,22,62,35,1,1,100,0,0,0
780bae82bdfc7112,f201f21cf2c79eb2,2,0,24,78,30,24,78,30,1,1,100,0,0,0,14,58,24,5,15,33,5,5,100,24,77,31,0,0,0,0,1,0
780bae82bdfc7112,f201f21cf2c79eb2,3,0,32,63,50,33,64,51,0,0,0,0,0,0,20,48,41,12,15,80,0,0,0,32,63,50,0,0,0,0,0,0
780cab0cd07589e4,1091d4d957141094,1,0,10,28,35,25,48,52,1,4,25,0,0,118,3,17,17,1,5,20,6,6,100,10,27,37,0,1,0,0,0,0
780cab0cd07589e4,1091d4d957141094,2,0,23,40,57,30,47,63,0,0,0,0,0,36,8,20,40,8,13,61,7,7,100,19,36,52,4,4,100,0,0,0
780cab0cd07589e4,1091d4d957141094,3,1,39,69,56,39,69,56,0,0,0,0,0,3,14,39,35,13,16,81,12,14,85,35,65,53,1,1,100,3,3,100
780cab0cd07589e4,476fe566d2df676e,1,0,11,21,52,13,23,56,0,0,0,0,0,0,11,21,52,0,0,0,0,0,0,11,21,52,0,0,0,0,0,0
780cab0cd07589e4,476fe566d2df676e,2,0,11,32,34,12,33,36,0,0,0,0,0,56,8,28,28,2,3,66,1,1,100,11,32,34,0,0,0,0,0,0
780cab0cd07589e4,476fe566d2df676e,3,0,18,55,32,18,55,32,0,0,0,0,0,0,16,52,30,0,1,0,2,2,100,18,55,32,0,0,0,0,0,0
781a2ea50f5ae68f,09a4447655fd4b7b,1,0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
781a2ea50f5ae68f,6e8f1bcdda94ff45,1,0,28,36,77,28,36,77,0,0,0,0,0,0,26,33,78,2,2,100,0,1,0,28,36,77,0,0,0,0,0,0
783761d95060ffc4,ba1e6cb3d43f7430,1,0,10,31,32,10,31,32,0,0,0,0,0,0,8,29,27,0,0,0,2,2,100,10,30,33,0,1,0,0,0,0
783761d95060ffc4,e4277e87a789d687,1,2,22,38,57,22,38,57,0,0,0,0,0,11,10,22,45,2,5,40,10,11,90,17,29,58,0,1,0,5,8,62
7856621db043423d,2f43a3e82661fa99,1,0,2,12,16,9,20,45,2,4,50,0,0,76,1,11,9,1,1,100,0,0,0,2,12,16,0,0,0,0,0,0
7856621db043423d,2f43a3e82661fa99,2,0,13,17,76,26,35,74,1,1,100,0,0,282,12,16,75,1,1,100,0,0,0,0,0,0,0,0,0,13,17,76
7856621db043423d,2f43a3e82661fa99,3,0,2,3,66,27,28,96,0,3,0,0,0,21,2,3,66,0,0,0,0,0,0,0,0,0,2,3,66,0,0,0
7856621db043423d,798e48f9e7f6ba22,1,0,8,23,34,8,23,34,1,1,100,0,0,6,3,18,16,1,1,100,4,4,100,8,23,34,0,0,0,0,0,0
7856621db043423d,798e48f9e7f6ba22,2,0,2,2,100,2,2,100,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100
7856621db043423d,798e48f9e7f6ba22,3,0,6,7,85,16,20,80,0,1,0,0,0,263,2,3,66,4,4,100,0,0,0,0,0,0,4,5,80,2,2,100
786296db3c4749f1,6f242453c91a5af0,1,0,17,54,31,17,54,31,0,4,0,0,0,0,8,40,20,7,11,63,2,3,66,16,53,30,1,1,100,0,0,0
786296db3c4749f1,6f242453c91a5af0,2,0,11,33,33,14,38,36,4,4,100,0,0,94,5,25,20,4,6,66,2,2,100,8,26,30,0,0,0,3,7,42
786296db3c4749f1,6f242453c91a5af0,3,0,14,27,51,25,40,62,2,6,33,0,0,165,12,22,54,2,5,40,0,0,0,5,16,31,4,4,100,5,7,71
786296db3c4749f1,814ff3018127e8fc,1,0,23,67,34,23,67,34,0,0,0,0,0,2,14,53,26,7,11,63,2,3,66,23,66,34,0,1,0,0,0,0
786296db3c4749f1,814ff3018127e8fc,2,0,17,48,35,20,54,37,0,0,0,0,0,0,13,40,32,3,4,75,1,4,25,13,42,30,1,2,50,3,4,75
786296db3c4749f1,814ff3018127e8fc,3,0,8,22,36,16,30,53,0,0,0,1,0,32,5,17,29,3,5,60,0,0,0,5,18,27,1,2,50,2,2,100
78912b78aa946375,6b56e94a59b7b134,1,0,21,49,42,27,55,49,0,2,0,0,0,65,16,43,37,1,2,50,4,4,100,16,43,37,5,5,100,0,1,0
78912b78aa946375,6b56e94a59b7b134,2,0,19,33,57,20,34,58,0,0,0,0,0,6,18,31,58,0,1,0,1,1,100,19,31,61,0,2,0,0,0,0
78912b78aa946375,f782f953bfe7b5f2,1,0,11,36,30,20,45,44,0,0,0,0,0,35,8,31,25,3,5,60,0,0,0,9,31,29,2,5,40,0,0,0
78912b78aa946375,f782f953bfe7b5f2,2,0,8,23,34,10,25,40,1,1,100,1,0,60,5,18,27,2,4,50,1,1,100,7,22,31,1,1,100,0,0,0
78a7bf038e56881d,0e46690e55a8df75,1,0,13,26,50,13,26,50,0,2,0,0,0,44,6,19,31,3,3,100,4,4,100,13,26,50,0,0,0,0,0,0
78a7bf038e56881d,0e46690e55a8df75,2,0,22,44,50,22,44,50,0,1,0,0,0,16,14,33,42,3,5,60,5,6,83,22,44,50,0,0,0,0,0,0
78a7bf038e56881d,0e46690e55a8df75,3,0,24,46,52,38,66,57,2,2,100,0,0,78,15,35,42,8,9,88,1,2,50,13,30,43,0,0,0,11,16,68
78a7bf038e56881d,710f0f8c5d5c9d41,1,1,22,59,37,30,70,42,0,0,0,0,0,18,13,42,30,3,11,27,6,6,100,21,58,36,0,0,0,1,1,100
78a7bf038e56881d,710f0f8c5d5c9d41,2,0,32,84,38,36,88,40,0,0,0,0,0,10,18,66,27,9,12,75,5,6,83,28,79,35,2,3,66,2,2,100
78a7bf038e56881d,710f0f8c5d5c9d41,3,0,16,53,30,25,62,40,0,0,0,0,0,19,12,45,26,1,5,20,3,3,100,16,53,30,0,0,0,0,0,0
78afed76d0e9a639,279566840aa55bf2,1,0,25,35,71,25,35,71,0,0,0,0,0,0,2,9,22,5,7,71,18,19,94,25,35,71,0,0,0,0,0,0
78afed76d0e9a639,279566840aa55bf2,2,0,22,45,48,22,45,48,0,0,0,0,0,0,5,23,21,5,8,62,12,14,85,22,45,48,0,0,0,0,0,0
78afed76d0e9a639,279566840aa55bf2,3,0,23,48,47,23,48,47,0,0,0,0,0,0,9,31,29,3,6,50,11,11,100,23,47,48,0,1,0,0,0,0
78afed76d0e9a639,279566840aa55bf2,4,0,21,56,37,21,56,37,0,0,0,0,0,0,13,44,29,3,6,50,5,6,83,21,56,37,0,0,0,0,0,0
78afed76d0e9a639,279566840aa55bf2,5,0,24,57,42,24,57,42,0,0,0,0,0,0,12,41,29,2,4,50,10,12,83,24,57,42,0,0,0,0,0,0
78afed76d0e9a639,787bb1f087ccff8a,1,0,16,32,50,16,32,50,0,1,0,0,0,5,7,18,38,2,6,33,7,8,87,16,32,50,0,0,0,0,0,0
78afed76d0e9a639,787bb1f087ccff8a,2,0,24,39,61,24,39,61,0,0,0,0,0,0,6,19,31,7,7,100,11,13,84,24,39,61,0,0,0,0,0,0
78afed76d0e9a639,787bb1f087ccff8a,3,0,42,67,62,42,67,62,0,1,0,0,0,5,19,39,48,11,14,78,12,14,85,41,66,62,1,1,100,0,0,0
78afed76d0e9a639,787bb1f087ccff8a,4,0,29,53,54,33,57,57,0,1,0,0,0,9,15,37,40,9,11,81,5,5,100,29,53,54,0,0,0,0,0,0
78afed76d0e9a639,787bb1f087ccff8a,5,0,24,64,37,24,64,37,0,1,0,0,0,0,13,45,28,6,10,60,5,9,55,24,64,37,0,0,0,0,0,0
78b506e5092a27fd,6d68c1afe954f121,1,1,18,32,56,30,45,66,0,0,0,1,0,8,15,29,51,2,2,100,1,1,100,6,14,42,0,0,0,12,18,66
78b506e5092a27fd,6d68c1afe954f121,2,0,6,10,60,6,10,60,0,0,0,1,1,22,5,9,55,0,0,0,1,1,100,3,6,50,0,0,0,3,4,75
78b506e5092a27fd,6d68c1afe954f121,3,0,13,26,50,19,38,50,1,3,33,0,0,37,8,21,38,2,2,100,3,3,100,13,26,50,0,0,0,0,0,0
78b506e5092a27fd,f2900678e98f6d6a,1,0,6,14,42,25,37,67,0,0,0,0,1,254,4,11,36,1,1,100,1,2,50,1,6,16,0,0,0,5,8,62
78b506e5092a27fd,f2900678e98f6d6a,2,0,19,24,79,29,40,72,1,1,100,0,0,250,18,23,78,0,0,0,1,1,100,1,2,50,0,0,0,18,22,81
78b506e5092a27fd,f2900678e98f6d6a,3,0,10,31,32,14,40,35,0,1,0,0,0,50,7,27,25,0,1,0,3,3,100,8,23,34,0,0,0,2,8,25
78bb2b441917848c,bb1a2cdad6ff34db,1,0,10,26,38,24,40,60,0,0,0,0,0,0,4,18,22,4,6,66,2,2,100,6,21,28,3,4,75,1,1,100
78bb2b441917848c,bb1a2cdad6ff34db,2,0,1,8,12,15,22,68,0,0,0,0,0,0,1,8,12,0,0,0,0,0,0,1,8,12,0,0,0,0,0,0
78bb2b441917848c,bb1a2cdad6ff34db,3,0,1,8,12,23,31,74,0,0,0,0,0,12,0,7,0,0,0,0,1,1,100,1,7,14,0,1,0,0,0,0
78bb2b441917848c,c07efc18b231f170,1,0,14,28,50,29,44,65,2,2,100,0,0,239,11,24,45,1,2,50,2,2,100,5,8,62,0,0,0,9,20,45
78bb2b441917848c,c07efc18b231f170,2,0,6,8,75,26,33,78,1,1,100,1,0,242,1,2,50,1,2,50,4,4,100,4,6,66,0,0,0,2,2,100
78bb2b441917848c,c07efc18b231f170,3,0,0,4,0,43,51,84,0,1,0,1,1,223,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
78c3ca588e55bf31,3a46b268013afede,1,0,33,56,58,68,92,73,0,1,0,0,0,124,26,45,57,4,5,80,3,6,50,28,50,56,5,6,83,0,0,0
78c3ca588e55bf31,3a46b268013afede,2,0,31,57,54,49,78,62,0,1,0,0,0,10,19,41,46,5,8,62,7,8,87,26,49,53,4,6,66,1,2,50
